index_col,content,date,like,place,tags
122,메뚜기가 다 도망가겠네...오랜만에 풀밭에서 뛰놀지만...끝이 없다는게 함정...#코로나후유증#집에가야지#제발🙏 #3시간#에너자이저#건강한윤남매,2020-09-04,9,,"['#코로나후유증', '#집에가야지', '#제발🙏', '#3시간', '#에너자이저', '#건강한윤남매']"
123,".여행을 그리 좋아하는 스타일이아니라비행할때도 책한권으로 버티다 돌아오던 나인데.요즘은  그때 많이 보고, 느껴볼껄그랬나?작은 아쉬움이 스친다.그래도 이곳저곳,구석구석, 목적없이 남편이랑 여행다니던 추억들이 많아 다행이네...#코로나후유증#사진첩구경",2020-09-04,43,,"['#코로나후유증', '#사진첩구경']"
124,코로나바이러스에 대해 모르고 지나갈 수 있는 후유증에 대해 아시나요? 완치 되었다고 끝이 아닙니다. 다시 코로나가 기승인 이때에 우리 모두 마스크를 쓰고 예방에 힘 써봐요.#코로나 #코로나후유증 #마스크 #마스크착용의무화,2020-09-04,3,,"['#코로나', '#코로나후유증', '#마스크', '#마스크착용의무화']"
130,어쩜 좋아... 여름 즐기지도 못했는데... 가을오네🍂#억울함#우울함#화남#코로나#코로나19#코로나후유증#집콕#강제집콕중,2020-09-04,10,,"['#억울함', '#우울함', '#화남', '#코로나', '#코로나19', '#코로나후유증', '#집콕', '#강제집콕중']"
131,가을인가 봄.⠀⠀⠀⠀⠀⠀태풍이 언제 왔었나 싶을 정도로거짓말같이 맑고 깨끗한 하늘을 보니고삐 풀린 망아지 마냥 들판에 풀어놓고맘껏 뛰놀게 해주고 싶다는 생각이 간절했다........#도연이말고엄마 #고삐풀리고싶다 #일탈하고싶다#코로나후유증 #집콕후유증#낼은뭐하지 #출근해도걱정안해도걱정#남편이오면뭐하나 #나갈수가없는데#2020년말아먹고있는코로나19 #명칭이아쉽네#은근슬쩍욕할수있는 #코로나18이훨씬입에착붙는데#ㅅ지ㅡㄱㅅ느홋ㄷㄱㅈ그🤬🤬⠀⠀⠀⠀⠀⠀⠀⠀,2020-09-04,69,,"['#도연이말고엄마', '#고삐풀리고싶다', '#일탈하고싶다', '#코로나후유증', '#집콕후유증', '#낼은뭐하지', '#출근해도걱정안해도걱정', '#남편이오면뭐하나', '#나갈수가없는데', '#2020년말아먹고있는코로나19', '#명칭이아쉽네', '#은근슬쩍욕할수있는', '#코로나18이훨씬입에착붙는데', '#ㅅ지ㅡㄱㅅ느홋ㄷㄱㅈ그\U0001f92c\U0001f92c⠀⠀⠀⠀⠀⠀⠀⠀']"
132,미래치료수단이라 불리는pbm운동선수들 경기력 향상 및 부상예방 및 보조요법말도 안되는 속도로 몸이 이완시키는 괴물 같은 pbm이제 건강할 일만 남았습니다#면역케어#시에랑#근적외선#빛테라피#빛테라피로관리 #대전디톡스#대전 부종관리#1대1전담관리#코로나후유증,2020-09-04,0,,"['#면역케어', '#시에랑', '#근적외선', '#빛테라피', '#빛테라피로관리', '#대전디톡스', '#대전', '#1대1전담관리', '#코로나후유증']"
133,이제는 수소마시지 말고 흡입하자#면역관리 #코로나후유증#수소#시에랑#근적외선이너뷰티 #코로나#일상#대전디톡스#부종관리##호흡기건강보조요법,2020-09-04,18,,"['#면역관리', '#코로나후유증', '#수소', '#시에랑', '#근적외선이너뷰티', '#코로나', '#일상', '#대전디톡스', '#부종관리', '#호흡기건강보조요법']"
139,바쁜 오전 보내고~오랜만에 보는 맑은 하늘에기분도 업!! 되네요^^🤗👌오늘만 지나면 주말이라더더욱 기분 좋아지는 오후입니다^^맛난 점심먹고 산책하다가너무 예쁜 날씨에후배들과 사진도 찰칵!!^^📸당장 뛰쳐 어디든 가고싶은 날씨지만예쁜 하늘보며 마음을달래봅니다~~😔정부는 사회적 거리두기를한 주 더 연장하기로 가닥을 잡은 상태라고 뉴스에 나오네요ㅠ식당이나 까페에서 서로 얼굴보며 웃고 떠드는 소리가 그리워지는 시간입니다~~~~~~#코로나2.5단계연장#사회적거리두기연장#사회적거리두기2.5단계#어디든가고싶다#여행가고싶다 #코로나후유증 #날씨좋다#날씨좋네,2020-09-04,53,,"['#코로나2.5단계연장', '#사회적거리두기연장', '#사회적거리두기2.5단계', '#어디든가고싶다', '#여행가고싶다', '#코로나후유증', '#날씨좋다', '#날씨좋네']"
140,👧🏻 #우리딸 거기서 뭘하나 지켜보니#체온체크 놀이를 하고있네 😲~헐이건 #웃어야할지 #울어야할지애들 놀이는 경험과 체험에서 나오는데 요몇달 #우리아이들 본거라곤 어딜가나 #체온체크후입장 이것뿐이니 하다하다 집앞에 앉아서 들어오는시람 #체온체크 하면서 놀고있는중이다 잉....그래봤자 나갔다 들어오는 사람은 #할아버지뿐#사회적거리두기2.5단계 #후유증#웃겨도웃을수없는상황찐 #웃프다#요즘애들 #코로나발신종놀이#다다남매 👧🏻👦🏻의 #슬기로운외가생활#코로나극복중 #코로나후유증 #시사풍자적놀이,2020-09-04,28,,"['#우리딸', '#체온체크', '#웃어야할지', '#울어야할지애들', '#우리아이들', '#체온체크후입장', '#체온체크', '#할아버지뿐', '#사회적거리두기2.5단계', '#후유증', '#웃겨도웃을수없는상황찐', '#웃프다', '#요즘애들', '#코로나발신종놀이', '#다다남매', '#슬기로운외가생활', '#코로나극복중', '#코로나후유증', '#시사풍자적놀이']"
141,_하늘이 너무 파랗고 예뻐서 (그림을 넘겨 보세요 😅)그려보다 문득 😷😵니가 왜 거기서 나와 😭이거슨 코로나 후유증인가밖에 나가면 마스크 껴야 해서외출하기가 싫은 요즘입니다.이렇게 좋은 날씨에.. 형벌입니다 😭본당에 미사없음도 무기한 연기 되었다고 해요.정상적이고 평범한 우리의 일상은 정말 과거로 가버리는 건가요!여러분은 뭐하고 지내시는지 궁금하네요.#코로나후유증 #니가왜거기서나와 #마스크둥둥 #푸름글씨 #아이패드캘리그라피 #digitalcalligraphy #귀여운그림 #하늘그림 #캘리그라피,2020-09-04,79,,"['#코로나후유증', '#니가왜거기서나와', '#마스크둥둥', '#푸름글씨', '#아이패드캘리그라피', '#digitalcalligraphy', '#귀여운그림', '#하늘그림', '#캘리그라피']"
109,".하니 - 행복..요즘 나의 최애 CCM 이자.많은 사람들에게 불리고 있는 찬양..다 행복하고 너무 감사한거 많지만.이런 마음을, 혹은 어느 누구의 아픔을.함께 나눌 믿음의 울타리가 나에겐 없다..물론 멀리 떨어져 있는..기도의 동역자들도 있지만..가서 안아주고 싶을때 안아주고.편하게 커피 한 잔 하면서.기도제목 나눌 사람들은 없네...아 끈적이고 간절하게.진짜 함께 기도할 동지들이 간절하다...우리 교회도 너무 좋지만.너무 팍팍하고 고독해서 진짜 돌아가기 싫다.주여🙏🙏🙏.#중보예배자#예배하는글쟁이#영성일기#하니행복#찬양묵상#CCM추천#믿음의울타리#믿음의동역자#중보기도#끈적이게#간절히#기도하고싶다👏#떠나야하나#코로나후유증#온라인예배#개척교회#돌아가기싫다😭#주여🙏#이것이행복행복이라오#소확행#행복하자그램#묵상의밤#잠못드는밤#나의부르심#잠잠히#귀기울여보기",2020-09-05,15,,"['#중보예배자', '#예배하는글쟁이', '#영성일기', '#하니행복', '#찬양묵상', '#CCM추천', '#믿음의울타리', '#믿음의동역자', '#중보기도', '#끈적이게', '#간절히', '#기도하고싶다👏', '#떠나야하나', '#코로나후유증', '#온라인예배', '#개척교회', '#돌아가기싫다😭', '#주여🙏', '#이것이행복행복이라오', '#소확행', '#행복하자그램', '#묵상의밤', '#잠못드는밤', '#나의부르심', '#잠잠히', '#귀기울여보기']"
110,#NAME?,2020-09-05,100,,[]
111,#왕창늙은노총각#싱글#솔로#외로움이몰려온다#코로나후유증#힘을내자#결혼은포기#쓸쓸하다#일상 #일상스타그램 #일상소통 #일상💕 #일상공유 #소통 #맞팔 #선팔 #좋아요 #소통해요 #맞팔해요 #첫줄,2020-09-05,26,,"['#왕창늙은노총각', '#싱글', '#솔로', '#외로움이몰려온다', '#코로나후유증', '#힘을내자', '#결혼은포기', '#쓸쓸하다', '#일상', '#일상스타그램', '#일상소통', '#일상💕', '#일상공유', '#소통', '#맞팔', '#선팔', '#좋아요', '#소통해요', '#맞팔해요', '#첫줄']"
112,#코로나후유증#탄천라이딩,2020-09-05,8,,"['#코로나후유증', '#탄천라이딩']"
113,아무래도....코로나로.... 정신이...... 나빠지고 이따.......#차콕여행 #코로나후유증 #제발 #종식해줘 #서우가이상해 #펜네가이상해 #재훈이가이상해,2020-09-05,0,김해 삼계동,"['#차콕여행', '#코로나후유증', '#제발', '#종식해줘', '#서우가이상해', '#펜네가이상해', '#재훈이가이상해']"
114,❤인셀덤 사업문의❤*전국모든지역 후원/지원*성공비결/자료/시스템/노하우   전수해드립니다*월마감xx 직급유지xx ♡인셀덤 무료회원가입 혜택♡예뻐지고 소개하면 수입창출♡적극적인 비즈니스 하실분    조직관리 적극후원 ♡♡피부개선효과 3일무료체험♡♡♡♡부담없이 연락주세요♡♡사업문의/제품문의010 7471 3139#김기춘 #인셀덤김기춘 #최배견 #인셀덤최배견#화장품사업 #뷰티사업가#인셀덤사업 #인셀덤서울본부#사업 #프리랜서 #1인기업 #성공 #부자#인셀덤성공매니아네이버카페 #창업  #인셀덤보타랩 #온라인사업 #인셀덤사업문의 #성공매니아네이버카페#디지털노마드 #보타랩#코로나피부질환#코로나후유증#인셀덤분당#인셀덤야탑체험샵,2020-09-05,9,,"['#김기춘', '#인셀덤김기춘', '#최배견', '#인셀덤최배견', '#화장품사업', '#뷰티사업가', '#인셀덤사업', '#인셀덤서울본부', '#사업', '#프리랜서', '#1인기업', '#성공', '#부자', '#인셀덤성공매니아네이버카페', '#창업', '#인셀덤보타랩', '#온라인사업', '#인셀덤사업문의', '#성공매니아네이버카페', '#디지털노마드', '#보타랩', '#코로나피부질환', '#코로나후유증', '#인셀덤분당', '#인셀덤야탑체험샵']"
115,<스포랜드 골프아카데미>....#코로나후유증#코로나무기력증#필드나가고싶드아#현실은비오는주말....과도한 로테이션은 볼의 방향을 잃어버려요👀클럽이 해주는 역할을 스스로가 할 필요 없잔아요.💢클럽을 다루는 법 부터 배우세요!!🏌🏻‍♂️🏌️‍♀️...🔽🔽🔽오시는 길광주광역시 서구 풍암순환로 188번길 43.1층 (풍암점)광주광역시 북구 용봉로 16-1 (용봉점)...문의 DM or🔽🔽🔽카톡아이디:ccalssam0508🔽🔽🔽https://open.kakao.com/o/sI8bNJ4....#골프 #골프레슨 #골프스윙 #골프연습 #골프웨어 #골스타그램 #공스타그램 #인스타골프 #인스타골프레슨 #인스타골프스윙 #스포랜드골프아카데미 #스포랜드 #스포랜드골프프라자 #광주골프 #전남골프 #광주골프레슨 #전남골프레슨 #골프맛집 #골프레슨맛집 #레슨맛집 #풍암점 #용봉점 #golf #golflesson #instagolf #instagolflesson,2020-09-05,61,,"['#코로나후유증', '#코로나무기력증', '#필드나가고싶드아', '#현실은비오는주말....과도한', '#골프', '#골프레슨', '#골프스윙', '#골프연습', '#골프웨어', '#골스타그램', '#공스타그램', '#인스타골프', '#인스타골프레슨', '#인스타골프스윙', '#스포랜드골프아카데미', '#스포랜드', '#스포랜드골프프라자', '#광주골프', '#전남골프', '#광주골프레슨', '#전남골프레슨', '#골프맛집', '#골프레슨맛집', '#레슨맛집', '#풍암점', '#용봉점', '#golf', '#golflesson', '#instagolf', '#instagolflesson']"
116,휴식이필요함.#코로나후유증 #모락산 #써니엄마♡#신승훈노래,2020-09-05,19,,"['#코로나후유증', '#모락산', '#써니엄마♡', '#신승훈노래']"
105,"주룩 주룩ᆢ하루 종일 비가 내리고~""ᆢᆢᆞ 사회적 거리두기 강화로 좀처럼 길거리엔 사람이 없다ᆢᆞ요즘 통~ 입맛도 없고ᆢ기분탓인지 의욕도 사라지고ᆢᆢᆢᆞ 😢😢😢ᆢᆢᆞ 겉은 바삭 바삭하고~속은 쫄깃 쫄깃한 그 맛!ᆞ새콤달콤한 케찹과 머스타드 소스듬뿍 바른 핫도그를 한입 베어 물으면~ 이내 우울감이 싹~ 사라진다고~^^ᆢᆢᆞ 😄😄😄ᆞ입맛 없을때 생각 나는ᆢ스트레스 받으면 먹고 싶은~신림동 먹거리 추천 리스트!!ᆞᆢᆞ 🤗🤗🤗ᆞᆢᆞ ᆢᆞ ᆞᆞᆞ#일상 #일상소통 #신림동맛집추천#경성꽈배기 #입맛없을때생각나는#코로나후유증 #신림동맛집리스트#바삭바삭한핫도그 #쫄깃쫄깃한간식 #스트레스받으면생각나는먹거리 #헤어디자이너일상 #헤어디렉터일상 #1인헤어샵 #관악구미용실 #신림동 #신림동미용실 #엘리스헤어 #1인샵 #신림동머리잘하는미용실 #미용사 #당곡사거리미용실 #관악구헤어샵 #관악롯데백화점미용실 #신림헤어추천 #신림동헤어샵 #헤어컷잘하는미용실 #소소한밥상 #입맛없을땐 #데일리",2020-09-06,39,봉천로232번지 엘리스헤어,"['#일상', '#일상소통', '#신림동맛집추천', '#경성꽈배기', '#입맛없을때생각나는', '#코로나후유증', '#신림동맛집리스트', '#바삭바삭한핫도그', '#쫄깃쫄깃한간식', '#스트레스받으면생각나는먹거리', '#헤어디자이너일상', '#헤어디렉터일상', '#1인헤어샵', '#관악구미용실', '#신림동', '#신림동미용실', '#엘리스헤어', '#1인샵', '#신림동머리잘하는미용실', '#미용사', '#당곡사거리미용실', '#관악구헤어샵', '#관악롯데백화점미용실', '#신림헤어추천', '#신림동헤어샵', '#헤어컷잘하는미용실', '#소소한밥상', '#입맛없을땐', '#데일리']"
106,"목적지도없이 무작정 나선 드라이브..한적한 도로 주차장에 차세우고 #카프리썬 하나 마시고 바람쐬기..미안해 엄마가 해 줄수있는게 지금은 이것밖에 없구나..하루에도 수십번씩 되묻는말.""엄마 코로나 언제 없어져?""모든 물음엔 답이 있어야 맞는건데..너희들에게 답을 알려줄수없는 현실이 너무 답답하구나.""오늘 바람쐬서 너무 좋았어 엄마~~""이 말이 이리 가슴아플줄이야.#코로나후유증#엄마만힘들겠니#너희가더힘들겠지#내힘든것만생각했지#정작너희가#더힘들겠다는생각은#못해서미안해#잠든모습들보니#엄마가많이미안해",2020-09-06,122,,"['#카프리썬', '#코로나후유증', '#엄마만힘들겠니', '#너희가더힘들겠지', '#내힘든것만생각했지', '#정작너희가', '#더힘들겠다는생각은', '#못해서미안해', '#잠든모습들보니', '#엄마가많이미안해']"
107,-염색ㅇㅔ 오일링까지 완료!이정도는 껌이군-#강원도 #강릉 #라탄 #셀프라탄 #라탄티코스터 #라탄DIY #코로나후유증 #심심해요😞,2020-09-06,40,,"['#강원도', '#강릉', '#라탄', '#셀프라탄', '#라탄티코스터', '#라탄DIY', '#코로나후유증', '#심심해요😞']"
108,코로나로 바뀐일상...ㅋㅋㅋ.#선팔 #맞팔 #팔로우 는 사랑입니다😍꾸준히 업로드합니다~^^.#코로나 #코로나헬스장폐쇄 #코로나19 #코로나후유증 #살찌는중 #배달음식 #배달맛집 #유재석 #김새론 #온엔오프 #콩사랑 #유튜브 #유튜브보기 #동물농장 #삵 ##전지적참견시점 #발렌시아 #코로나19 #토트넘왓포드 #좋반 #꿀잼 #핵꿀잼 #일요일예능 #미우새 #서울촌놈 #서울시배달앱 #전참시 #야야21,2020-09-06,28,선릉 먹자골목,"['#선팔', '#맞팔', '#팔로우', '#코로나', '#코로나헬스장폐쇄', '#코로나19', '#코로나후유증', '#살찌는중', '#배달음식', '#배달맛집', '#유재석', '#김새론', '#온엔오프', '#콩사랑', '#유튜브', '#유튜브보기', '#동물농장', '#삵', '#전지적참견시점', '#발렌시아', '#코로나19', '#토트넘왓포드', '#좋반', '#꿀잼', '#핵꿀잼', '#일요일예능', '#미우새', '#서울촌놈', '#서울시배달앱', '#전참시', '#야야21']"
7,..9/8 #화요일 #토실토실..코로나 감금 후유증으로 토실토실.어제는 주방정리오늘은 드레스룸 정리할 계획.간만에 주부놀이중.공복유산소 90분완료땀범벅💦.#운동하는엄마 #운동하는여자 #주부놀이 #40대 #집콕감옥#다이어트 #공복유산소 #코로나후유증 #체중조절 #자기관리,2020-09-07,441,,"['#화요일', '#토실토실..코로나', '#운동하는엄마', '#운동하는여자', '#주부놀이', '#40대', '#집콕감옥', '#다이어트', '#공복유산소', '#코로나후유증', '#체중조절', '#자기관리']"
97,사회적거리를 두라해서거리를 두었더니나도 모르게  마음거리를 두게 되니보이지 않던 것들이 보인다.누군과와 연결되기에 겁이 났고변화에 익숙치 않는 굼뜬 머리와 몸뚱이가  마비되어간다. 2021 코로나후유증사회적거리두기#코로나후유증,2020-09-07,13,Buan,['#코로나후유증']
98,살찌는 마카롱 중독! 색이 너무 이쁘당사랑스런 스누피 그립톡.우리딸은 끈스타일!코로나로 집에서 액자꾸미기.그림그리기 세트 들어있어 너무좋다! 신랑이 해준 차돌홍합오징어라면까지..ㅎ확찐자가 되어간다!#남편요리#해물라면#차돌라면#마카롱맛집#현백마카롱#그림그리기#어쩌다화가#알라딘서점#코로나후유증 #태풍#지겹다#운동부족#확찐자#그립톡#스누피#사랑스러워💕 #비#가을,2020-09-07,15,,"['#남편요리', '#해물라면', '#차돌라면', '#마카롱맛집', '#현백마카롱', '#그림그리기', '#어쩌다화가', '#알라딘서점', '#코로나후유증', '#태풍', '#지겹다', '#운동부족', '#확찐자', '#그립톡', '#스누피', '#사랑스러워💕', '#비', '#가을']"
99,#2020.09.07 #내생일 #나이만먹네 #늙어가는중 #힘이없다 #스트레스 #딸둘맘 #오늘태풍 #징하다 #비좀그만와라 #코로나후유증 #하리하윤 #하자매그램 #우울한생일-----태풍같은 내생일....그냥 집콕,2020-09-07,30,,"['#2020.09.07', '#내생일', '#나이만먹네', '#늙어가는중', '#힘이없다', '#스트레스', '#딸둘맘', '#오늘태풍', '#징하다', '#비좀그만와라', '#코로나후유증', '#하리하윤', '#하자매그램', '#우울한생일-----태풍같은']"
100,코로나이겨냅시다!!..#선팔 #맞팔 #팔로우 는 사랑입니다😍꾸준히 업로드합니다~^^.#질병관리본부 #제발좀 #집에있자 #방콕 #차콕 #9시이후영업불가 #코로나 #코로나19 #마스크착용 #나이키후드티 #후드집업 #태풍11호노을 #19코로나 #코로나헬스장폐쇄 #코로나바이러스 #코로나후유증 #코로나19물러가라 #태풍경로 #코로나꺼져 #태풍11호노을 #좋반 #기온별옷차림 #코로나확진자 #마스크 #마스크써 #마스크필수 #월요일예능,2020-09-07,34,강릉,"['#선팔', '#맞팔', '#팔로우', '#질병관리본부', '#제발좀', '#집에있자', '#방콕', '#차콕', '#9시이후영업불가', '#코로나', '#코로나19', '#마스크착용', '#나이키후드티', '#후드집업', '#태풍11호노을', '#19코로나', '#코로나헬스장폐쇄', '#코로나바이러스', '#코로나후유증', '#코로나19물러가라', '#태풍경로', '#코로나꺼져', '#태풍11호노을', '#좋반', '#기온별옷차림', '#코로나확진자', '#마스크', '#마스크써', '#마스크필수', '#월요일예능']"
101,"하루 빠지면 서운한 습관적 업로드에 익숙해지던 차, 새로운 일의 시작과 함께 20일간 고이 넣어둔 내 일상 📥📨 낯설어 뭐라고 적어야되는지, #아니뭐이리간사해 #다들잘지내나요",2020-09-07,"1,301",,"['#아니뭐이리간사해', '#다들잘지내나요']"
102,우리 다이어터분들 잡담이라도 하는거에요?...#코로나후유증#스포애니마포염리동점,2020-09-07,20,,"['#코로나후유증', '#스포애니마포염리동점']"
103,-머리 감고 나왔더니...✂️✂️✂️✂️✂️그냥 유튜브를 좀 보는건 어떠니😂오늘은 뭐를 하고 지내볼까...🤔🤔🤔-#코로나후유증 #유치원보내고싶다고😡🤬#집회또하기만해봐라#가만안둔다#아버님이추석에오지말라셨🤭#좋은데좋은게아닌데좋음🤭,2020-09-07,45,,"['#코로나후유증', '#유치원보내고싶다고😡\U0001f92c', '#집회또하기만해봐라', '#가만안둔다', '#아버님이추석에오지말라셨\U0001f92d', '#좋은데좋은게아닌데좋음\U0001f92d']"
104,일본을 가고싶은데 못가는 남편이 일본컵라멘을 많이 사들였다. 흠... 맛있는것들이니까 봐줘야지. 🤨💧#코로나후유증#여행을못가요#일본라멘#일본컵라멘#남편일상#철부지#일본직구#ufo소바,2020-09-07,21,,"['#코로나후유증', '#여행을못가요', '#일본라멘', '#일본컵라멘', '#남편일상', '#철부지', '#일본직구', '#ufo소바']"
86,오픈채팅이나 DM으로 상담신청해주시는 분들이많으세요코로나로 비대면 상담을 원하시는 분들이 많아문자나 전화상담이 다수입니다상담요청시 해당 양식에 따라 간단히 적어서 보내주시면 훨씬 맞춤상담이 가능할것 같습니다🙇문의주신분들 정말 감사합니다#보험설계사이미리#DB손해보험이미리#보험컨설팅#보험보장분석#보상청구전문가,2020-09-08,20,,"['#보험설계사이미리', '#DB손해보험이미리', '#보험컨설팅', '#보험보장분석', '#보상청구전문가']"
87,"ㅡ도대체 언제까지마스크를써야할까..잘못된인식을 바꾸려면얼마나더많은 희생이따라야할까?사람들은 그저 백신만기다릴뿐,진짜진실은 알려고도,알고싶지도 않은게아닐까?훗날 아이들은 행복하게 자신의삶을살수나 있을까?생각할수록 답이안나오고 까마득하기만하다.코로나라는 특별한이름으로하루종일 집에 앉아 뉴스에서나오는 확진자수에만 집중할때가아니다코로나에 걸리면 병원에서 어떤약으로치료를하는지?국가에서 코로나환자의 사망이후 대처는 어떤식으로하는지?매년 코로나사망자와 감기사망자는 몇명인지?진짜 코로나가 있긴한건지?코로나환자 격리하느라 다른질병의환자가 재때치료받지못해 사망하진않았는지!조금만더..관심을가지고 스스로 찾아보면될것을..알아도모른척,이렇게사는것도 정말스트레스.나에게는 곤욕일뿐........#운동하는남자 #운동하는여자 #마스크부작용 #몸스타그램 #좋아요반사#좋아요 #좋아요테러 #좋반#likeforfollow #instadaily #bodyfit #follow4like#다이어트 #마스크후유증 #코로나후유증#알면보인다 #healthylifestyle#코로나꺼져 #자기관리#대구 #칠곡3지구",2020-09-08,61,,"['#운동하는남자', '#운동하는여자', '#마스크부작용', '#몸스타그램', '#좋아요반사', '#좋아요', '#좋아요테러', '#좋반', '#likeforfollow', '#instadaily', '#bodyfit', '#follow4like', '#다이어트', '#마스크후유증', '#코로나후유증', '#알면보인다', '#healthylifestyle', '#코로나꺼져', '#자기관리', '#대구', '#칠곡3지구']"
88,"실장님이 해달란 머리 다 해주신다 근데 머리가 하나두 안상해 너무 싱기해 나 너무 행버케 💋 아 그래서 #린다지 언니 머리도 따라했는데, 효리언니의 계정은 사라졌다. 누가 우리언니 힘들게 했냐 즌쯔즉는드 👊🏾👊🏾👊🏾 (코로나라서집앞일곱발자국커피테잌아웃하러가는데선글끼고샤넬백들고소중한시간)",2020-09-08,"1,126",Stay At Home,['#린다지']
89,나갈래 병#코로나후유증,2020-09-08,0,,['#코로나후유증']
90,♡첫맛.입에서녹음#양고기맛집 #코로나후유증 #날씨좋다🌞 #가을이다🍁,2020-09-08,18,,"['#양고기맛집', '#코로나후유증', '#날씨좋다🌞', '#가을이다🍁']"
91,#1년#20190730#20200907같은 옷 다른 느낌매일 붙어 있어서 잘 모르겠는데 사진으로 보니 울 애기 많이 컸네^^옛날사진 들춰보다가 그냥 울컥ㅠㅠ건강하게 쑥쑥 크자😍...#20200907#931일30개월#일상#훈남#같은옷다른느낌#1년사이많이컸네#고집도#그래도넌내사랑이야#내전부#내보물#건강하게크자#감성팔이#코로나후유증#어여물럿거라#럽스타그램#육아스타그램#감성그램,2020-09-08,20,,"['#1년', '#20190730', '#20200907같은', '#20200907', '#931일30개월', '#일상', '#훈남', '#같은옷다른느낌', '#1년사이많이컸네', '#고집도', '#그래도넌내사랑이야', '#내전부', '#내보물', '#건강하게크자', '#감성팔이', '#코로나후유증', '#어여물럿거라', '#럽스타그램', '#육아스타그램', '#감성그램']"
92,#Treasure 두번째 싱글 발매- 사전구매완료뒤늦은 덕질..코로나로 번아웃 와서 쓰러져 있는데그나마 날 움직이게 하네...빨리 이겨내고 싶은데  내맘이 내맘대로 안되네ㅠㅠ#트레저 #덕질 #사전구매 #영통팬미팅도신청했네#번아웃 #코로나후유증 #러브라라,2020-09-08,6,,"['#Treasure', '#트레저', '#덕질', '#사전구매', '#영통팬미팅도신청했네', '#번아웃', '#코로나후유증', '#러브라라']"
93,"👧🏻첫째 공부 끝내고, 🧒🏻둘째 공부 챙겨주기. 휴~ 방금 학교에서 연락왔는데..전면 원격수업 적용기간이 연장됐대요. 등교일 손꼽아기다리고 있었는데 으아앙~ 😫😭 눈물이 앞을 가려요. 9월18일까지 또 연장. 2차 학습꾸러미 받으러 오래요. 수도권 살아서 좋은점도 있지만, 요즘따라 안좋은것만 많은것같아 속상해요.  애들 학교 가고, 친구랑 놀고도 싶다는데 지금은 거리두기 기간이라 죄다 불가능. 다들 합심해서 이 위기를 극복해내길. 제발 아이들 학교 좀 가게해주세요🙏 #집콕필수 #공부 #남매맘 #하나끝내고또하나 #끝이없다 #학교좀갔으면 #제발놀러가지말아주세요 #코로나후유증 #무섭대요 #육아맘 #슬픈소식 #언제등교하나 #소통",2020-09-08,29,,"['#집콕필수', '#공부', '#남매맘', '#하나끝내고또하나', '#끝이없다', '#학교좀갔으면', '#제발놀러가지말아주세요', '#코로나후유증', '#무섭대요', '#육아맘', '#슬픈소식', '#언제등교하나', '#소통']"
94,"#인천심리상담센터, #인천성인심리상담, #부부친밀감, #부부갈등, #스트로크, #코로나후유증한 부부가 있습니다. 코로나 이전에는 서로의 존재가 불편하지 않았고 생활하는데 불편함을 느끼지 못하고 있었습니다.그런데 집에서만 보내는 시간이 길어지다 보니부부가 함께하는 시간이 어색하고 불편해지면서 부부갈등이 생기기 시작했습니다.무엇 때문에 부부사이가 어색하고 불편하게 변했을까요?https://blog.naver.com/isoripc/222083523846",2020-09-08,25,,"['#인천심리상담센터', '#인천성인심리상담', '#부부친밀감', '#부부갈등', '#스트로크', '#코로나후유증한']"
95,지켜주지 못해 미안해~지.못.미#삼각김밥 #먹고싶다 #너와함께라면 #언제나해피 #아들스타그램 #초4아들 #코로나후유증 #확찐자 #학교는언제가나 #코로나조심 #방콕생활 #코로나로바뀐일상 #집에서놀기,2020-09-08,36,,"['#삼각김밥', '#먹고싶다', '#너와함께라면', '#언제나해피', '#아들스타그램', '#초4아들', '#코로나후유증', '#확찐자', '#학교는언제가나', '#코로나조심', '#방콕생활', '#코로나로바뀐일상', '#집에서놀기']"
96,스마트보장분석으로 보험점검 꼭 받아야하는 이유!!!.코로나 확정진단후에도 걱정없도록...#스마트보장분석#코로나후유증#늦기전에미리미리#편리케어챌린지 #DB손해보험TCR_임지은 #DB손해보험TC,2020-09-08,6,,"['#스마트보장분석', '#코로나후유증', '#늦기전에미리미리', '#편리케어챌린지', '#DB손해보험TCR_임지은', '#DB손해보험TC']"
69,코로나19 난아닐꺼야 하지마시고 꼭 한번 나를위해 생각해보세요 우리나라 통계가 사망자 90 %는 질병사망입니다 그중 대다수가암과 심뇌혈관질환입니다#현대해상보험 #보험 #심혈관질환 #뇌혈관질환 #코로나후유증 #코로나19 #심뇌혈관보험,2020-09-09,7,,"['#현대해상보험', '#보험', '#심혈관질환', '#뇌혈관질환', '#코로나후유증', '#코로나19', '#심뇌혈관보험']"
